shot_id,rally_id,shot_num,time,start_frame_num,end_frame_num,player,ball_type,backhand,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,hit_x,hit_y,return_x,return_y,hit_height,return_height,flaw,type,match_id_x,set_id,match_id_y
4869,426,1,00:02:47,5033,5048,B,發短球,1,32.18715512,109.99802036,28.54376043,91.78244304,42.07666613,41.19133257,24.04882919,34.36614032,-169.15333399,706.94510527,718,489,2,2,0,defend,9.0,13,9
4870,426,2,00:02:48,5048,5064,C,推撲球,0,32.84975221,112.66922911,31.1050016,92.27841242,40.25155944,46.87118894,23.42257933,33.28608199,31.81701233,54.47402887,799,353,2,1,0,attack,9.0,13,9
4871,426,3,00:02:48,5064,5074,A,平球,0,34.57606306,113.23964388,31.03748094,90.90742333,41.1870919,44.44201095,23.02848089,35.7261174,43.89211338,111.80203178,779,526,1,1,0,attack,9.0,13,9
4872,426,4,00:02:49,5074,5084,C,平球,0,38.63871387,116.59364952,32.28094785,94.14651206,42.06808377,37.19566212,19.3146697,30.11158237,35.90183922,42.91971003,648,387,1,1,0,attack,9.0,13,9
4873,426,5,00:02:49,5084,5095,B,平球,0,40.5285845,113.35074939,27.33060808,99.30040453,43.59736895,33.63204981,19.68090603,30.11275905,27.36965355,94.53879011,747,536,1,2,0,attack,9.0,13,9
4874,426,6,00:02:50,5095,5108,C,平球,0,34.81946796,108.4744066,26.12846133,95.92963429,39.0362792,31.74696521,19.39610991,32.73692011,33.17268843,39.98825677,720,352,2,1,0,defend,9.0,13,9
4875,426,7,00:02:50,5108,5126,A,擋小球,0,36.34543879,114.35620636,28.34606898,96.91293077,39.12079069,27.10793014,15.72498035,34.87538982,35.57114567,112.18342005,940,503,1,2,0,attack,9.0,13,9
4876,426,8,00:02:51,5126,5141,C,平球,1,36.80822875,114.91000428,30.03970163,96.93943055,43.45986202,39.75260521,17.82183411,35.70395171,49.65178061,50.06285492,526,350,2,2,0,defend,9.0,13,9
4877,426,9,00:02:51,5141,5159,A,擋小球,0,34.39481351,113.77675352,31.26548568,95.53699892,41.74218014,42.36129033,20.55956397,38.2192327,15.11014252,112.87630691,548,479,2,2,0,defend,9.0,13,9
4878,426,10,00:02:52,5159,5181,D,推撲球,0,19.84534606,109.77499913,33.75757697,97.47524523,36.63236294,33.06814717,17.9186544,48.27532943,17.71017197,57.71771968,796,307,2,2,0,attack,9.0,13,9
4905,433,1,00:05:02,9075,9091,D,發短球,1,21.75877416,94.92124473,36.02577681,97.03309291,30.00998128,28.60232956,31.49882241,42.89512071,-169.15333399,706.94510527,665,426,2,1,0,defend,9.0,13,9
4906,433,2,00:05:03,9091,9104,A,小平球,1,22.77003957,90.33473247,36.02577681,97.03309291,29.25463832,25.58811577,28.97927105,45.88211543,28.35553635,77.55002507,934,572,1,2,0,attack,9.0,13,9
4907,433,3,00:05:03,9104,9121,C,平球,1,23.2061614,87.65924208,34.46347056,100.8810605,28.87094136,29.11060358,28.12692042,44.66594101,46.25604838,30.1981419,756,380,2,1,0,defend,9.0,13,9
4908,433,4,00:05:04,9121,9141,B,小平球,0,23.66922562,96.83975358,39.26951436,101.45249672,34.37014038,24.1290089,23.76274399,34.90837846,38.2971746,98.02651808,999,554,1,2,0,attack,9.0,13,9
4909,433,5,00:05:05,9141,9162,C,放小球,1,29.74944258,104.28697404,38.81118406,95.65306783,42.19253821,23.90210121,23.59254812,31.16743262,51.89577965,35.02384221,945,426,2,1,0,defend,9.0,13,9
4910,433,6,00:05:05,9162,9182,B,放小球,0,38.83924202,110.64647246,42.7323231,91.99088446,41.82919282,27.87288707,22.86627144,31.69028882,54.24658065,77.8617811,1060,512,1,2,0,attack,9.0,13,9
4911,433,7,00:05:06,9182,9203,C,小平球,1,37.86958099,113.30111833,49.28609497,87.13734547,50.21493153,37.7942693,22.71837262,31.68977043,58.93872041,47.298709,927,350,2,1,0,defend,9.0,13,9
4912,433,8,00:05:07,9203,9215,A,平球,0,43.71586671,114.49526241,36.82192835,94.21517389,52.39737255,33.12730126,21.87090301,29.60320911,57.71573838,113.67155253,854,546,1,1,0,attack,9.0,13,9
4913,433,9,00:05:07,9215,9229,C,擋小球,0,53.67293635,117.99691959,28.03417088,99.3117279,52.95163017,32.86116013,20.52909347,26.80855848,41.14888187,37.19151184,772,395,1,2,0,attack,9.0,13,9
4914,433,10,00:05:07,9229,9250,B,放小球,0,52.21893903,109.83251972,27.9683072,100.28487649,50.0697488,31.78563787,22.01306774,21.23697233,39.32315081,91.02774062,553,479,2,1,0,defend,9.0,13,9
4924,436,1,00:06:35,11863,11880,D,發短球,1,31.33603168,105.32672624,36.92073054,94.21666783,32.65278879,27.84734345,28.66890405,39.67881731,-169.15333399,706.94510527,702,431,2,2,0,defend,9.0,13,9
4925,436,2,00:06:36,11880,11894,B,放小球,1,31.52188178,102.8124737,39.90898734,91.03624763,32.74107192,27.09106942,30.41354624,45.89092678,31.65134456,75.57278194,692,474,2,2,0,defend,9.0,13,9
4926,436,3,00:06:36,11894,11916,D,小平球,0,31.71391256,111.04664385,35.28622249,91.88149524,31.5419715,28.60681145,28.0828708,48.96825378,29.91758417,59.54028605,464,383,2,1,0,defend,9.0,13,9
4927,436,4,00:06:37,11916,11928,A,平球,0,21.04064183,103.13572257,28.55188834,89.51688667,30.22878354,28.60296968,21.32339152,57.74794298,9.21087313,96.13984136,861,570,1,1,0,attack,9.0,13,9
4928,436,5,00:06:37,11928,11937,D,平球,1,18.80203355,99.64849626,31.62151468,90.91590416,30.69638581,22.43559452,22.86358822,54.73563358,40.92218117,30.70229442,766,382,1,1,0,attack,9.0,13,9
4929,436,6,00:06:38,11937,11951,B,平球,0,23.59597903,103.67953424,38.54977484,96.12179192,34.27142112,26.34451542,24.18998237,51.4819697,39.22380844,97.08313157,923,554,1,2,0,attack,9.0,13,9
4930,436,7,00:06:38,11951,11979,C,挑球,1,31.76785841,109.99044351,41.71254237,104.99690891,39.05113255,29.14135581,24.465875,41.0987487,46.12421684,35.00015454,897,342,2,1,0,defend,9.0,13,9
4931,436,8,00:06:39,11979,12004,B,長球,0,35.39939953,111.11396708,46.61455205,116.74738024,40.89344648,27.36448438,25.3980645,41.10364943,55.08590855,118.0244456,634,569,1,1,0,defend,9.0,13,9
4932,436,9,00:06:40,12004,12015,C,殺球,0,31.13138152,112.10143797,50.58296366,124.22186308,33.32049459,32.78847544,25.94199129,41.10650897,24.17528175,30.90778046,795,338,1,2,0,attack,9.0,13,9
4933,436,10,00:06:40,12015,12034,B,擋小球,1,27.96460725,112.04296217,48.59590593,120.15009777,26.58440464,28.59230793,27.36358004,43.46496763,44.22580797,120.06313842,639,483,2,1,0,defend,9.0,13,9
4953,440,1,00:07:45,13952,13966,B,發短球,1,29.44192084,106.8274854,32.47548497,92.29866284,22.07355603,41.96046428,35.55268173,34.41218948,-169.15333399,706.94510527,680,478,2,2,0,defend,9.0,13,9
4954,440,2,00:07:45,13966,13984,C,小平球,1,28.27386321,108.87907928,30.12026423,89.98923599,23.44035845,50.83586398,35.75811509,33.3329829,28.83331926,58.15260134,476,377,2,2,0,defend,9.0,13,9
4955,440,3,00:07:46,13984,14020,A,挑球,0,19.92325324,103.61738549,30.16832132,93.18616228,20.01075108,48.91401598,38.79453214,32.27594824,10.30050989,99.02631657,1004,650,2,1,0,defend,9.0,13,9
4956,440,4,00:07:47,14020,14043,D,切球,0,25.89061882,109.35933147,45.10967685,112.35955298,33.06578228,30.41566795,44.26202872,9.3692017,48.25147425,11.87506905,752,393,1,2,0,attack,9.0,13,9
4957,440,5,00:07:48,14043,14083,A,挑球,1,29.93303744,103.78676803,42.17051351,105.51312136,32.90855815,41.72631757,39.79807698,14.23916452,37.43955398,91.91312942,480,661,2,1,0,defend,9.0,13,9
4958,440,6,00:07:49,14083,14099,D,殺球,0,19.22178574,111.34893479,39.97754751,109.08828485,28.04787271,31.7084505,12.174045,7.56902828,13.52435602,9.59416103,473,363,1,2,0,attack,9.0,13,9
4959,440,7,00:07:50,14099,14119,A,擋小球,0,20.56895859,108.74135265,40.10328238,108.04819015,9.06591943,10.21407655,26.02793921,31.17573026,9.76250821,105.97208858,412,503,2,2,0,defend,9.0,13,9
4960,440,8,00:07:51,14119,14137,C,擋小球,0,20.78857849,110.31851792,35.32317372,104.88759029,15.28026882,38.75893046,11.35516339,17.76918246,6.77022059,49.76717393,780,422,2,1,0,defend,9.0,13,9
4961,440,9,00:07:51,14137,14149,B,小平球,0,23.53738938,111.96121176,36.95219478,93.28756535,20.52022741,42.53902305,19.77505213,20.5313028,39.10001665,79.3204751,595,579,1,2,0,attack,9.0,13,9
4962,440,10,00:07:52,14149,14162,D,平球,1,26.20110891,113.08332297,38.71475426,84.81018644,25.19001826,44.34823668,21.86532038,20.7678223,21.26910513,28.32236381,824,412,2,1,0,defend,9.0,13,9
4973,445,1,00:09:03,16295,16315,C,發短球,1,31.33004413,107.37578205,16.60732988,98.16298412,31.86170126,35.48890995,23.46042112,44.63832503,-169.15333399,706.94510527,672,427,2,2,0,defend,9.0,13,9
4974,445,2,00:09:04,16315,16324,B,小平球,0,31.02711574,105.32141169,19.09323635,91.18796166,31.16532178,27.3383191,25.53697643,47.70388752,28.98216464,77.15160392,659,492,2,1,0,defend,9.0,13,9
4975,445,3,00:09:04,16324,16333,D,小平球,0,30.54434473,113.1643907,23.28580879,86.77925212,31.85177652,28.86331226,26.03675795,50.5351869,26.88080933,53.4485584,623,411,1,1,0,attack,9.0,13,9
4976,445,4,00:09:04,16333,16343,B,小平球,0,30.18871501,107.3557115,20.8226442,88.95903502,29.26523368,29.62625408,22.90807003,52.76593502,24.64485493,83.76257193,744,487,1,1,0,attack,9.0,13,9
4977,445,5,00:09:05,16343,16359,D,小平球,0,31.24382953,109.98097411,21.04360705,92.12974414,31.72751117,27.08839072,28.21162445,51.83301734,34.02603224,55.15532966,814,400,1,2,0,attack,9.0,13,9
4978,445,6,00:09:05,16359,16369,B,推撲球,0,33.42701109,111.60982897,32.03616616,87.78230494,30.53770171,26.58451797,37.23990757,50.93346896,43.20297882,88.82870483,958,535,2,1,0,attack,9.0,13,9
4979,445,7,00:09:06,16369,16379,D,小平球,0,32.18715512,109.99802036,39.45485533,85.68814853,30.17694767,26.58359817,41.70901751,44.14471488,49.61343985,40.35983882,903,388,1,2,0,attack,9.0,13,9
4980,445,8,00:09:06,16379,16401,B,平球,0,35.6380475,113.25946612,42.36044685,94.29891898,34.02419011,28.61407326,46.26137696,40.92229479,52.57720434,94.45340132,1079,604,2,1,0,defend,9.0,13,9
4981,445,9,00:09:07,16401,16430,C,擋小球,1,43.22597964,109.14635119,48.24553949,102.59307783,41.32985819,27.36565817,42.01610125,44.74813608,55.37840201,22.24009472,464,397,1,2,0,attack,9.0,13,9
4982,445,10,00:09:08,16430,16454,A,推撲球,0,20.50880233,99.67612008,44.64670819,107.60995886,41.27487599,18.93829354,28.15553387,40.25049682,9.45463795,89.6926287,351,610,2,1,0,attack,9.0,13,9
4991,446,1,00:09:29,17080,17098,C,發短球,1,41.51172279,94.75385389,22.51815756,99.70864123,28.84903234,31.44793503,27.96860109,44.66500409,-169.15333399,706.94510527,756,427,2,1,0,defend,9.0,13,9
4992,446,2,00:09:30,17098,17106,A,小平球,0,41.57054345,87.91518456,23.02535495,94.00656299,32.61504766,27.34221836,29.05315873,48.97477329,36.71178857,77.24409265,743,556,1,1,0,attack,9.0,13,9
4993,446,3,00:09:30,17106,17120,C,小平球,1,43.00921491,88.82597231,22.50414789,98.73886707,33.25423341,28.10259146,29.52340428,51.84253097,32.46511483,34.39983016,557,386,1,1,0,attack,9.0,13,9
4994,446,4,00:09:31,17120,17133,B,小平球,0,39.39862519,91.94190975,21.39321852,97.75901726,30.61790857,25.59133958,28.63387997,48.65854277,18.40804692,94.86999673,826,558,1,1,0,attack,9.0,13,9
4995,446,5,00:09:31,17133,17165,C,挑球,1,39.85851187,102.45349463,19.50336278,99.17443029,31.1421752,24.85446223,28.33991158,49.2843298,38.66299277,33.88281359,535,339,1,1,0,defend,9.0,13,9
4996,446,6,00:09:32,17165,17180,B,殺球,0,27.08366279,121.42849117,12.39047452,121.13144553,33.94176254,25.84669417,17.21881863,35.70138456,15.9976908,118.93840594,956,544,1,2,0,attack,9.0,13,9
4997,446,7,00:09:33,17180,17208,C,擋小球,1,27.89799142,116.38662688,12.28371925,125.77132386,36.24022496,28.87635954,16.98238586,36.80441432,49.05919211,37.78893062,532,396,2,2,0,defend,9.0,13,9
4998,446,8,00:09:34,17208,17258,A,挑球,0,25.19306379,102.20942126,19.13047876,122.99272156,35.44420624,23.40431294,21.90345641,46.14329314,15.99893515,90.23697969,419,666,2,1,0,defend,9.0,13,9
4999,446,9,00:09:35,17258,17270,C,殺球,0,18.90822677,114.5704754,40.06166617,107.52932977,9.59874064,5.40012745,19.46481623,31.15336899,9.61302807,8.57788662,510,359,1,2,0,attack,9.0,13,9
5000,446,10,00:09:36,17270,17293,A,擋小球,0,20.37955773,111.90290109,38.82581989,109.0676975,7.68448759,1.97155793,21.01197121,31.15864031,13.51857505,108.09571584,428,499,2,2,0,defend,9.0,13,9
5030,450,1,00:11:11,20137,20152,B,發短球,1,29.27568215,107.85674176,31.83812131,93.21112189,22.32808769,43.13966077,36.85566289,32.26896152,-169.15333399,706.94510527,628,468,2,1,0,defend,9.0,13,9
5031,450,2,00:11:12,20152,20172,C,小平球,1,28.95931401,110.46696841,30.38609876,93.6527826,23.27747407,50.83471189,37.08373714,33.87665096,24.53627193,61.59256883,502,371,1,2,0,attack,9.0,13,9
5032,450,3,00:11:13,20172,20200,A,挑球,0,24.28231228,107.25184596,33.50895968,93.23609702,19.99984061,47.05060464,36.50944293,25.60527162,12.83057015,102.00367539,540,602,2,1,0,defend,9.0,13,9
5033,450,4,00:11:14,20200,20221,C,切球,0,20.88496837,109.26936694,41.00752599,110.15740786,19.64933936,23.37341944,31.58836032,25.10085485,17.32574906,22.65014058,671,393,1,2,0,attack,9.0,13,9
5034,450,5,00:11:14,20221,20246,A,推撲球,1,26.45522591,100.26024996,40.68643949,107.54031656,19.05513843,4.61002567,26.97642548,37.96783103,29.51988095,91.79678304,1089,624,2,1,0,attack,9.0,13,9
5035,450,6,00:11:15,20246,20261,C,後場抽平球,1,25.03760564,104.20680027,41.72697857,103.98634154,40.88406272,15.33536165,29.85365736,37.41996291,55.12299054,17.58191767,902,365,1,2,0,attack,9.0,13,9
5036,450,7,00:11:16,20261,20274,B,平球,0,29.1991206,100.79489901,48.45034816,107.15993041,49.03535487,17.57662163,28.94088158,36.02673195,53.98324502,105.71634616,862,533,2,1,0,defend,9.0,13,9
5037,450,8,00:11:16,20274,20286,C,平球,0,30.87741223,104.30616689,49.32873803,103.11047814,45.8040308,25.62725105,26.08253367,36.56736901,42.19871875,40.90115593,757,361,1,1,0,attack,9.0,13,9
5038,450,9,00:11:16,20286,20306,A,擋小球,1,30.82468001,109.97339992,48.27451961,110.28872523,43.21208378,31.23427851,23.74873506,34.36493906,39.12477809,107.51285436,999,514,1,2,0,attack,9.0,13,9
5039,450,10,00:11:17,20306,20318,C,平球,1,31.29939496,108.93316123,44.82220449,100.06962923,48.58809529,37.22510053,24.73357311,42.26817045,53.89376362,46.64902353,738,364,2,1,0,defend,9.0,13,9
5061,455,1,00:14:45,26553,26573,D,發短球,1,31.12727154,31.19310424,21.50816998,40.5046415,28.21295452,113.12087464,32.47548497,92.29866284,-169.15333399,706.94510527,680,494,2,2,0,defend,9.0,14,9
5062,455,2,00:14:46,26573,26586,B,小平球,1,30.05627259,29.37109837,21.21635561,48.60913616,29.01978382,112.06244644,31.16429621,89.55416292,28.58475084,52.80813277,821,406,2,1,0,defend,9.0,14,9
5063,455,3,00:14:47,26586,26604,D,放小球,1,30.02138215,27.58728702,24.40086287,56.4181944,32.13485536,111.05433326,32.51689054,87.78900474,43.61077166,86.1810733,920,528,1,2,0,attack,9.0,14,9
5064,455,4,00:14:47,26604,26625,A,勾球,0,38.99551358,28.62861703,34.061086,52.19890721,33.81928627,111.08510296,42.88729117,86.60943504,46.93670751,42.38972969,554,431,2,2,0,defend,9.0,14,9
5065,455,5,00:14:48,26625,26639,D,放小球,0,35.86496415,24.86498168,28.87610122,48.66015615,27.45433943,112.56906246,26.53407075,86.82398936,18.16572152,75.41546229,591,475,2,2,0,defend,9.0,14,9
5066,455,6,00:14:48,26639,26664,B,勾球,0,32.37465643,24.12483613,25.65868406,48.9519653,29.04010074,112.59850236,21.22916599,81.59640516,21.33946203,59.12005548,892,397,2,2,0,defend,9.0,14,9
5067,455,7,00:14:49,26664,26681,C,平球,0,32.74612962,23.39903572,34.10839816,52.84919294,40.5240955,97.10347678,32.36608568,81.73908649,50.94612134,90.28814302,1052,596,2,1,0,defend,9.0,14,9
5068,455,8,00:14:50,26681,26692,A,平球,0,40.1225831,25.12025357,32.87077377,52.83999303,41.58028284,103.48137102,26.49380545,88.59306689,53.83223827,24.16970623,777,368,1,2,0,attack,9.0,14,9
5069,455,9,00:14:50,26692,26719,C,擋小球,1,47.40507878,23.42770745,33.57264806,44.39737535,40.12412724,107.01431023,22.35051387,94.93029515,40.90485474,103.97242981,962,512,2,2,0,defend,9.0,14,9
5070,455,10,00:14:51,26719,26746,A,挑球,0,45.17400084,36.37373605,29.61024675,38.54465479,34.12238138,116.50659922,35.31656861,92.340643,51.0088049,47.24818247,896,342,2,1,0,defend,9.0,14,9
5133,464,1,00:17:45,31929,31944,B,發短球,1,31.81443906,29.37649351,28.28524909,44.66687798,29.81311261,105.80969869,41.62482932,97.12069964,-169.15333399,706.94510527,780,414,2,2,0,defend,9.0,14,9
5134,464,2,00:17:45,31944,31960,D,小平球,0,32.49290548,29.63631336,30.81729515,51.52963647,29.85597234,106.83472689,40.94124805,96.15878799,39.38756879,82.67583232,958,520,2,2,0,defend,9.0,14,9
5135,464,3,00:17:46,31960,31975,A,平球,0,40.4996378,34.16060445,34.40014838,51.23390218,33.24464025,112.14046017,40.32025014,92.41457796,50.30433155,44.79718518,646,368,2,1,0,defend,9.0,14,9
5136,464,4,00:17:46,31975,31986,C,平球,1,41.170754,32.81754119,31.94515823,49.94076254,32.18780313,112.12094523,37.4877345,87.41577209,27.47820764,103.74522815,862,536,1,2,0,attack,9.0,14,9
5137,464,5,00:17:47,31986,32001,A,平球,0,36.31636284,26.59925158,31.12511015,47.12149081,23.56714099,107.7558061,35.15142736,86.94267337,42.09638582,40.033251,500,365,2,1,0,defend,9.0,14,9
5138,464,6,00:17:47,32001,32013,C,平球,0,28.53040331,24.11679739,35.51940124,45.9222942,22.39881766,105.68144127,36.42675586,94.20919869,12.55693858,105.00365299,629,562,1,2,0,attack,9.0,14,9
5139,464,7,00:17:48,32013,32031,A,平球,1,26.50833525,23.38683509,25.6691198,49.266228,15.33275461,104.04166838,34.33654534,92.32616207,23.85596025,32.7534328,491,370,2,1,0,defend,9.0,14,9
5140,464,8,00:17:48,32031,32047,C,平球,0,28.39618646,20.31038257,25.77385955,45.2554153,12.12297412,101.99189905,35.40828105,93.72828566,11.70518878,102.48083389,827,580,1,2,0,attack,9.0,14,9
5141,464,9,00:17:49,32047,32087,A,防守回挑,0,28.50395617,21.01201874,25.3173781,45.85961887,12.00895387,102.48591751,34.73784768,95.59041124,38.13760382,28.11641528,472,332,2,1,0,defend,9.0,14,9
5142,464,10,00:17:50,32087,32099,C,殺球,0,29.27102485,23.39223869,14.48335978,27.04281682,17.58808351,125.29387436,28.26419826,97.38880385,9.07654197,122.78623053,341,591,1,2,0,attack,9.0,14,9
5148,466,1,00:18:19,32938,32954,C,發短球,1,30.76663699,32.51264815,21.95398872,39.35977512,31.5993507,102.31603949,33.82146352,88.69640379,-169.15333399,706.94510527,674,483,2,2,0,defend,9.0,14,9
5149,466,2,00:18:19,32954,32965,B,小平球,1,30.30369172,32.24535149,21.19100166,46.44439625,28.67162086,108.36510917,30.19644145,89.54035267,28.25161581,56.44943191,529,389,2,1,0,defend,9.0,14,9
5150,466,3,00:18:19,32965,32975,D,小平球,0,28.47886436,28.59785023,19.71899471,56.04429595,23.65189477,106.72622162,25.96056227,86.81609062,15.66919668,93.43152993,536,475,1,1,0,attack,9.0,14,9
5151,466,4,00:18:20,32975,32992,B,小平球,0,27.09233742,25.33648787,20.35438082,51.77603301,19.53519214,110.8241737,21.47712127,87.19395089,16.6893318,59.07996922,446,350,1,1,0,attack,9.0,14,9
5152,466,5,00:18:20,32992,33001,C,擋小球,1,25.14333671,24.84110053,19.85918525,50.81053414,22.0439962,110.34132705,28.60272079,85.97681945,6.69059529,112.71915366,451,491,1,1,0,attack,9.0,14,9
5153,466,6,00:18:21,33001,33023,B,放小球,0,28.05723693,24.60301006,11.96286297,48.859941,15.29908688,106.58013645,30.96239994,91.36132044,9.74890289,53.64614445,434,413,1,2,0,attack,9.0,14,9
5154,466,7,00:18:21,33023,33077,C,挑球,1,25.55325527,24.35373375,12.22273482,43.37873922,13.84460412,96.68603061,36.62511817,97.04247062,6.91536641,82.67777393,454,640,2,1,0,defend,9.0,14,9
5155,466,8,00:18:23,33077,33088,A,殺球,0,10.84703496,14.01557656,24.45593099,35.4577609,15.08800148,114.49801302,38.93286707,113.32096487,11.64814785,14.01574552,772,358,1,2,0,attack,9.0,14,9
5156,466,9,00:18:24,33088,33106,D,防守回抽,0,11.71109554,9.39045967,25.19880161,37.39870368,15.73046853,113.96726881,41.1326247,115.53972154,40.81547733,109.103263,908,524,2,1,0,defend,9.0,14,9
5157,466,10,00:18:24,33106,33124,B,擋小球,1,25.30240628,15.76927249,34.03619527,41.14906201,24.69619307,111.98260955,48.54421973,110.82279792,46.15299765,43.57197498,736,398,1,2,0,attack,9.0,14,9
5183,471,1,00:21:02,37830,37846,B,發短球,1,31.61761435,27.59165522,28.56637246,45.57546364,39.08574661,96.60464016,24.41781088,99.25352502,-169.15333399,706.94510527,741,430,2,2,0,defend,9.0,14,9
5184,471,2,00:21:02,37846,37861,C,推撲球,0,32.39753891,27.34163333,30.56374095,47.11791397,37.26210179,86.97174299,24.29666535,98.28535426,35.24453983,76.01558449,476,572,2,1,0,attack,9.0,14,9
